aamma	aamma<Partikel
ulloqarsimallutilli	ulloq-QAR+SIMA<Ledsagemåde<de_selv+LI
ulloqassaanga	ulloq-QAR-SSA<Indikativ<jeg
ulloqassallutinguna	ulloq-QAR-SSA<Ledsagemåde<de_selv+UNA
ulloqassasoruna	ulloq-QAR-SSA<Participium<han+UNA
ulloqartarpungaana	ulloq-QAR+TAR<Indikativ<jeg+UNA
ulluulaarnertullu	ulloq-U-LAAR+NIQ<ental<Aequalis+LU
ulluullutilli	ulloq-U<Ledsagemåde<de_selv+LI
ulluuniarpugununa	ulloq-U+NIAR<Indikativ<vi+UNA
ulluusaraluartulli	ulloq-U+TAR=GALUAR<Participium<de+LI
ullumi	ullumi<Partikel
ullumili	ullumi<Partikel+LI
ullumilu	ullumi<Partikel+LU
ullumiuna	ullumi<Partikel+UNA
Upernavik	Upernavik<Absolut
Upernavilli	Upernavik<Absolut+LI
Upernavillu	Upernavik<Absolut+LU
Upernavinguna	Upernavik<Absolut+UNA
Upernavimmik	Upernavik<Instrumentalis
Upernavimminguna	Upernavik<Instrumentalis+UNA
Upernavimmi	Upernavik<Lokalis
Upernavimmilu	Upernavik<Lokalis+LU
Upernavimmiuna	Upernavik<Lokalis+UNA
Upernavimmiuli	Upernavik+MIU<ental<Absolut+LI
Upernavimmiunilli	Upernavik+MIU<flertal<Instrumentalis+LI
Upernavimmiuleriniarnatik	Upernavik+MIU-LIRI+NIAR=NNGIT<Ledsagemåde<de_selv
Upernavimmiunngussagaluarlutilli	Upernavik+MIU-NNGUR-SSA=GALUAR<Ledsagemåde<de_selv+LI
Upernavimmioqarporli	Upernavik+MIU-QAR<Indikativ<han+LI
Upernavimmioqarneq	Upernavik+MIU-QAR+NIQ
Upernavimmioqarnerlu	Upernavik+MIU-QAR+NIQ+LU
Upernavimmioqarneruna	Upernavik+MIU-QAR+NIQ+UNA
Upernavimmioqartoq	Upernavik+MIU-QAR<Participium<han
Upernavimmioqartorli	Upernavik+MIU-QAR<Participium<han+LI
Upernavimmiuugaluarpit	Upernavik+MIU-U+GALUAR<Interrogativ<du
Upernavimmiuugaluarlutik	Upernavik+MIU-U+GALUAR<Ledsagemåde<de_selv
Upernavimmiuugaluartut	Upernavik+MIU-U+GALUAR<Participium<de
Upernavimmiuullutik	Upernavik+MIU-U<Ledsagemåde<de_selv
Upernavimmiuuniannginnerit	Upernavik+MIU-U+NIAR=NNGIT+NIQ<flertal<Absolut
Upernavimmiuuneq	Upernavik+MIU-U+NIQ<ental<Absolut
Upernavimmiuusinnaavit	Upernavik+MIU-U+SINNAA<Interrogativ<du
Upernavimmiuusinnaallutinguna	Upernavik+MIU-U+SINNAA<Ledsagemåde<de_selv+UNA
Upernavimmiuusaraluarpugut	Upernavik+MIU-U+TAR=GALUAR<Indikativ<vi
Upernavimmut	Upernavik<Terminalis
Upernavimmulli	Upernavik<Terminalis+LI
Upernavimmullu	Upernavik<Terminalis+LU
Uummannaq	Uummannaq<Absolut
Uummannarli	Uummannaq<Absolut+LI
Uummannarlu	Uummannaq<Absolut+LU
Uummannaruna	Uummannaq<Absolut+UNA
Uummannamik	Uummannaq<Instrumentalis
Uummannamilli	Uummannaq<Instrumentalis+LI
Uummannamillu	Uummannaq<Instrumentalis+LU
Uummannaminguna	Uummannaq<Instrumentalis+UNA
Uummannami	Uummannaq<Lokalis
Uummannamili	Uummannaq<Lokalis+LI
Uummannamilu	Uummannaq<Lokalis+LU
Uummannamiuna	Uummannaq<Lokalis+UNA
Uummannarmiu	Uummannaq+MIU<ental<Absolut
Uummannarmiuni	Uummannaq+MIU<flertal<Lokalis
Uummannarmiuniuna	Uummannaq+MIU<flertal<Lokalis+UNA
Uummannarmiunngussagaluarpununa	Uummannaq+MIU-NNGUR-SSA=GALUAR<Indikativ<de+UNA
Uummannarmiunngortarpunga	Uummannaq+MIU-NNGUR+TAR<Indikativ<jeg
Uummannarmioqarpoq	Uummannaq+MIU-QAR<Indikativ<han
Uummannarmioqarporli	Uummannaq+MIU-QAR<Indikativ<han+LI
Uummannarmioqarporlu	Uummannaq+MIU-QAR<Indikativ<han+LU
Uummannarmioqarporuna	Uummannaq+MIU-QAR<Indikativ<han+UNA
Uummannarmioqarneq	Uummannaq+MIU-QAR+NIQ
Uummannarmioqarnerlu	Uummannaq+MIU-QAR+NIQ+LU
Uummannarmioqarneruna	Uummannaq+MIU-QAR+NIQ+UNA
Uummannarmiuugaluartut	Uummannaq+MIU-U+GALUAR<Participium<de
Uummannarmiuuppulli	Uummannaq+MIU-U<Indikativ<de+LI
Uummannarmiuuit	Uummannaq+MIU-U<Interrogativ<du
Uummannarmiuulaartunga	Uummannaq+MIU-U-LAAR<Participium<jeg
Uummannarmiuulaartarneralli	Uummannaq+MIU-U-LAAR=TAR+NIQ<ental<deres+LI
Uummannarmiuullutik	Uummannaq+MIU-U<Ledsagemåde<de_selv
Uummannarmiuuniarnatik	Uummannaq+MIU-U+NIAR=NNGIT<Ledsagemåde<de_selv
Uummannarmiuuniartut	Uummannaq+MIU-U+NIAR<Participium<de
Uummannarmiuuneq	Uummannaq+MIU-U+NIQ<ental<Absolut
Uummannarmiuuneri	Uummannaq+MIU-U+NIQ<flertal<hans<Absolut
Uummannarmiuunerillu	Uummannaq+MIU-U+NIQ<flertal<Relativ+LU
Uummannarmiuusimasarpungali	Uummannaq+MIU-U+SIMA=TAR<Indikativ<jeg+LI
Uummannarmiuusimasartoq	Uummannaq+MIU-U+SIMA=TAR<Participium<han
Uummannamut	Uummannaq<Terminalis
Uummannamulli	Uummannaq<Terminalis+LI
Uummannamullu	Uummannaq<Terminalis+LU
Uummannamununa	Uummannaq<Terminalis+UNA
