Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
nuliaq+Sem/Hfam+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+3Sg	nuliaanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+NNGIT+GALUAR+V+Int+2Sg	nuliaanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+NNGIT+V+Ind+1Pl	nuliaanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+NNGIT+V+Ind+1Sg	nuliaanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+NNGIT+V+Ind+3Sg	nuliaanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+NNGIT+V+Int+2Sg	nuliaanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Pl	nuliaassagaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Sg	nuliaassagaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+GALUAR+V+Ind+3Sg	nuliaassagaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+GALUAR+V+Int+2Sg	nuliaassagaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+1Pl	nuliaassanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+1Sg	nuliaassanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+3Sg	nuliaassanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Int+2Sg	nuliaassanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Pl	nuliaassanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Sg	nuliaassanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+NNGIT+V+Ind+3Sg	nuliaassanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+NNGIT+V+Int+2Sg	nuliaassanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+V+Ind+1Pl	nuliaassaagut
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+V+Ind+1Sg	nuliaassaanga
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+V+Ind+3Sg	nuliaassaaq
nuliaq+Sem/Hfam+U+Sem/be_copula+SSA+V+Int+2Sg	nuliaassavit
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+GALUAR+V+Ind+1Pl	nuliaasaraluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+GALUAR+V+Ind+1Sg	nuliaasaraluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+GALUAR+V+Ind+3Sg	nuliaasaraluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+GALUAR+V+Int+2Sg	nuliaasaraluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+1Pl	nuliaasanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+1Sg	nuliaasanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+3Sg	nuliaasanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Int+2Sg	nuliaasanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+NNGIT+V+Ind+1Pl	nuliaasanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+NNGIT+V+Ind+1Sg	nuliaasanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+NNGIT+V+Ind+3Sg	nuliaasanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+NNGIT+V+Int+2Sg	nuliaasanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+V+Ind+1Pl	nuliaasarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+V+Ind+1Sg	nuliaasarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+V+Ind+3Sg	nuliaasarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TAR+V+Int+2Sg	nuliaasarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+GALUAR+V+Ind+1Pl	nuliaasariaqaraluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+GALUAR+V+Ind+1Sg	nuliaasariaqaraluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+GALUAR+V+Ind+3Sg	nuliaasariaqaraluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+GALUAR+V+Int+2Sg	nuliaasariaqaraluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Ind+1Pl	nuliaasariaqanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg	nuliaasariaqanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Ind+3Sg	nuliaasariaqanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Int+2Sg	nuliaasariaqanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+NNGIT+V+Ind+1Pl	nuliaasariaqanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+NNGIT+V+Ind+1Sg	nuliaasariaqanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+NNGIT+V+Ind+3Sg	nuliaasariaqanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+NNGIT+V+Int+2Sg	nuliaasariaqanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+GALUAR+V+Ind+1Pl	nuliaasariaqartaraluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+GALUAR+V+Ind+1Sg	nuliaasariaqartaraluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+GALUAR+V+Ind+3Sg	nuliaasariaqartaraluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+GALUAR+V+Int+2Sg	nuliaasariaqartaraluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Pl	nuliaasariaqartanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg	nuliaasariaqartanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+3Sg	nuliaasariaqartanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Int+2Sg	nuliaasariaqartanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Ind+1Pl	nuliaasariaqartanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Ind+1Sg	nuliaasariaqartanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Ind+3Sg	nuliaasariaqartanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Int+2Sg	nuliaasariaqartanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+V+Ind+1Pl	nuliaasariaqartarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+V+Ind+1Sg	nuliaasariaqartarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+V+Ind+3Sg	nuliaasariaqartarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+TAR+V+Int+2Sg	nuliaasariaqartarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+V+Ind+1Pl	nuliaasariaqarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+V+Ind+1Sg	nuliaasariaqarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+V+Ind+3Sg	nuliaasariaqarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TARIAQAR+V+Int+2Sg	nuliaasariaqarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+N+Abs+Sg	nuliaasoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GALUAR+V+Ind+1Pl	nuliaasuugaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GALUAR+V+Ind+1Sg	nuliaasuugaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GALUAR+V+Ind+3Sg	nuliaasuugaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GALUAR+V+Int+2Sg	nuliaasuugaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	nuliaasoorusukkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	nuliaasoorusukkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	nuliaasoorusukkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	nuliaasoorusukkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	nuliaasoorusunngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	nuliaasoorusunngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	nuliaasoorusunngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	nuliaasoorusunngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	nuliaasoorusunngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	nuliaasoorusunngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	nuliaasoorusunngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	nuliaasoorusunngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	nuliaasoorusussagaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	nuliaasoorusussagaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	nuliaasoorusussagaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	nuliaasoorusussagaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Pl	nuliaasoorusussanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Sg	nuliaasoorusussanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+3Sg	nuliaasoorusussanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Int+2Sg	nuliaasoorusussanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	nuliaasoorusussanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	nuliaasoorusussanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	nuliaasoorusussanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	nuliaasoorusussanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Ind+1Pl	nuliaasoorusussaagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Ind+1Sg	nuliaasoorusussaanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Ind+3Sg	nuliaasoorusussaaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+SSA+V+Int+2Sg	nuliaasoorusussavit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Pl	nuliaasoorusuttaraluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	nuliaasoorusuttaraluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	nuliaasoorusuttaraluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	nuliaasoorusuttaraluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Pl	nuliaasoorusuttanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	nuliaasoorusuttanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	nuliaasoorusuttanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	nuliaasoorusuttanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Pl	nuliaasoorusuttanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	nuliaasoorusuttanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	nuliaasoorusuttanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	nuliaasoorusuttanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Ind+1Pl	nuliaasoorusuttarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Ind+1Sg	nuliaasoorusuttarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Ind+3Sg	nuliaasoorusuttarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+TAR+V+Int+2Sg	nuliaasoorusuttarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+V+Ind+1Pl	nuliaasoorusuppugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+V+Ind+1Sg	nuliaasoorusuppunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+V+Ind+3Sg	nuliaasoorusuppoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+GUSUP+Sem/wish+V+Int+2Sg	nuliaasoorusuppit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+NNGIT+GALUAR+V+Ind+1Pl	nuliaasuunngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+NNGIT+GALUAR+V+Ind+1Sg	nuliaasuunngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+NNGIT+GALUAR+V+Ind+3Sg	nuliaasuunngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+NNGIT+GALUAR+V+Int+2Sg	nuliaasuunngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+NNGIT+V+Ind+1Pl	nuliaasuunngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+NNGIT+V+Ind+1Sg	nuliaasuunngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+NNGIT+V+Ind+3Sg	nuliaasuunngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+NNGIT+V+Int+2Sg	nuliaasuunngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+GALUAR+V+Ind+1Pl	nuliaasuussagaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+GALUAR+V+Ind+1Sg	nuliaasuussagaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+GALUAR+V+Ind+3Sg	nuliaasuussagaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+GALUAR+V+Int+2Sg	nuliaasuussagaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+NNGIT+GALUAR+V+Ind+1Pl	nuliaasuussanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+NNGIT+GALUAR+V+Ind+1Sg	nuliaasuussanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+NNGIT+GALUAR+V+Ind+3Sg	nuliaasuussanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+NNGIT+GALUAR+V+Int+2Sg	nuliaasuussanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+NNGIT+V+Ind+1Pl	nuliaasuussanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+NNGIT+V+Ind+1Sg	nuliaasuussanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+NNGIT+V+Ind+3Sg	nuliaasuussanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+NNGIT+V+Int+2Sg	nuliaasuussanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+V+Ind+1Pl	nuliaasuussaagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+V+Ind+1Sg	nuliaasuussaanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+V+Ind+3Sg	nuliaasuussaaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+SSA+V+Int+2Sg	nuliaasuussavit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+GALUAR+V+Ind+1Pl	nuliaasuusaraluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+GALUAR+V+Ind+1Sg	nuliaasuusaraluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+GALUAR+V+Ind+3Sg	nuliaasuusaraluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+GALUAR+V+Int+2Sg	nuliaasuusaraluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+NNGIT+GALUAR+V+Ind+1Pl	nuliaasuusanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+NNGIT+GALUAR+V+Ind+1Sg	nuliaasuusanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+NNGIT+GALUAR+V+Ind+3Sg	nuliaasuusanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+NNGIT+GALUAR+V+Int+2Sg	nuliaasuusanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+NNGIT+V+Ind+1Pl	nuliaasuusanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+NNGIT+V+Ind+1Sg	nuliaasuusanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+NNGIT+V+Ind+3Sg	nuliaasuusanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+NNGIT+V+Int+2Sg	nuliaasuusanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+V+Ind+1Pl	nuliaasuusarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+V+Ind+1Sg	nuliaasuusarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+V+Ind+3Sg	nuliaasuusarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TAR+V+Int+2Sg	nuliaasuusarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+GALUAR+V+Ind+1Pl	nuliaasuusariaqaraluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+GALUAR+V+Ind+1Sg	nuliaasuusariaqaraluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+GALUAR+V+Ind+3Sg	nuliaasuusariaqaraluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+GALUAR+V+Int+2Sg	nuliaasuusariaqaraluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+NNGIT+GALUAR+V+Ind+1Pl	nuliaasuusariaqanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg	nuliaasuusariaqanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+NNGIT+GALUAR+V+Ind+3Sg	nuliaasuusariaqanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+NNGIT+GALUAR+V+Int+2Sg	nuliaasuusariaqanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+NNGIT+V+Ind+1Pl	nuliaasuusariaqanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+NNGIT+V+Ind+1Sg	nuliaasuusariaqanngilanga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+NNGIT+V+Ind+3Sg	nuliaasuusariaqanngilaq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+NNGIT+V+Int+2Sg	nuliaasuusariaqanngilatit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+GALUAR+V+Ind+1Pl	nuliaasuusariaqartaraluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+GALUAR+V+Ind+1Sg	nuliaasuusariaqartaraluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+GALUAR+V+Ind+3Sg	nuliaasuusariaqartaraluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+GALUAR+V+Int+2Sg	nuliaasuusariaqartaraluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Pl	nuliaasuusariaqartanngikkaluarpugut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg	nuliaasuusariaqartanngikkaluarpunga
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+3Sg	nuliaasuusariaqartanngikkaluarpoq
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Int+2Sg	nuliaasuusariaqartanngikkaluarpit
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+NNGIT+V+Ind+1Pl	nuliaasuusariaqartanngilagut
nuliaq+Sem/Hfam+U+Sem/be_copula+TUQ+U+Sem/copula+TARIAQAR+TAR+NNGIT+V+Ind+1Sg	nuliaasuusariaqartanngilanga
